property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
century21_af1b7b12d9fc,century21,tunis,0.1077,False,10.39,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_ae1bc8fb8a13,century21,tunis,0.0569,False,24.26,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b193ec1b84d6,century21,tunis,0.0277,False,36.49,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_b03de67292c5,century21,tunis,0.1348,False,6.33,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b15db367220b,century21,tunis,0.0879,False,14.72,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b09359734e9a,century21,tunis,0.0874,False,14.84,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_b4960182fc3f,century21,tunis,0.1418,False,5.54,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b6babd94baa1,century21,tunis,0.138,False,5.96,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b71bfd12715b,century21,tunis,0.1342,False,6.39,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b45fd5a9d3f4,century21,tunis,0.0721,False,19.12,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_bb1421336558,century21,tunis,0.0596,False,23.28,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_ba2192d89882,century21,tunis,0.1364,False,6.14,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_958abcf541a6,century21,tunis,0.0776,False,17.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_b9546f8655f7,century21,tunis,0.1153,False,9.06,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_bc69bf86fbce,century21,tunis,0.1221,False,8.0,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_c1e96ebf30af,century21,tunis,0.1358,False,6.2,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_0773a2e5a552,tunisieannonce,tunis,0.1605,False,3.88,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_c9eb00e242d1,century21,tunis,0.1068,False,10.57,"[""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_c84363db80db,century21,tunis,0.1264,False,7.39,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_ca5fa10c92e9,century21,tunis,0.0069,False,46.55,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_ce3abdba551e,century21,tunis,0.0326,False,34.26,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_de98fd3409e0,century21,tunis,0.0868,False,14.99,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d0e37f7227e3,century21,tunis,0.0986,False,12.22,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d3ff95e77da6,century21,tunis,0.0146,False,42.76,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d25c29886d12,century21,tunis,0.1271,False,7.3,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d0f8c36f15ec,century21,tunis,0.0994,False,12.05,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d635b16cce35,century21,tunis,0.0713,False,19.37,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_244cb47f2aa7,tunisieannonce,tunis,0.1504,False,4.71,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_28376d78bfd5,tunisieannonce,tunis,0.0839,False,15.73,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_d85f9e931995,century21,tunis,0.1106,False,9.87,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d7b2cb858f73,century21,tunis,0.1216,False,8.08,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_d8c647b5d0ad,century21,tunis,0.0852,False,15.39,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_15a707cce854,tunisieannonce,tunis,0.1541,False,4.38,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_a726b255639b,tunisieannonce,tunis,0.1588,False,4.01,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e06d150dc5b6,century21,tunis,0.1209,False,8.18,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e04ebbd76d06,century21,tunis,0.0881,False,14.65,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e42d589dc7a6,century21,tunis,0.0209,False,39.69,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e4ad7c239f0a,century21,tunis,0.0354,False,33.02,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_a6872469f2d2,tunisieannonce,tunis,0.0959,False,12.82,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e50add041b7b,century21,tunis,0.0773,False,17.56,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e31d794eae2c,century21,tunis,0.0519,False,26.17,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e7e617b55788,century21,tunis,0.1109,False,9.81,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_e54a56853009,century21,tunis,0.1259,False,7.46,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_ee14e1d53036,century21,tunis,0.1538,False,4.41,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_eb1a6a4ded2c,century21,tunis,0.1416,False,5.56,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_ee655936e47d,century21,tunis,0.0324,False,34.35,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f26c77d6cb87,century21,tunis,-0.09,True,85.81,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_ee6fba88ebb9,century21,tunis,0.1417,False,5.55,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f0b56f9b6e22,century21,tunis,0.1256,False,7.51,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f43cdccfad46,century21,tunis,0.0568,False,24.32,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f592300fa491,century21,tunis,0.093,False,13.48,"[""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_f57f4f3d961a,century21,tunis,0.0888,False,14.47,[],"{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8bc9ae9e2261,tunisieannonce,tunis,0.1528,False,4.5,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f6410663afd1,century21,tunis,0.1054,False,10.84,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f89731b27d03,century21,tunis,0.1293,False,7.01,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_f9b3765f720c,century21,tunis,0.0781,False,17.32,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_fdae97213e1a,century21,tunis,0.1219,False,8.03,[],"{""model_used"": ""tunis""}",isolation_forest_v2
century21_febfa21d0547,century21,tunis,0.13,False,6.92,[],"{""model_used"": ""tunis""}",isolation_forest_v2
darcom_130422,darcom,tunis,0.0183,False,40.97,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
darcom_130423,darcom,tunis,0.0127,False,43.68,[],"{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7477759,mubawab,tunis,0.0964,False,12.7,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
century21_ffd642e8de7d,century21,tunis,-0.1579,True,95.92,"[""no_images_high_price"", ""extreme_price_per_m2"", ""price_too_high_for_region""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7531072,mubawab,tunis,0.0711,False,19.42,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7451290,mubawab,tunis,0.1129,False,9.46,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7731750,mubawab,tunis,0.082,False,16.24,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7594008,mubawab,tunis,0.1384,False,5.91,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7691984,mubawab,tunis,0.0877,False,14.76,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7660108,mubawab,tunis,0.0802,False,16.74,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7851012,mubawab,tunis,0.1114,False,9.73,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8078124,mubawab,tunis,0.0295,False,35.67,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7922102,mubawab,tunis,0.1181,False,8.61,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7901634,mubawab,tunis,0.0844,False,15.59,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7901519,mubawab,tunis,-0.0257,True,62.59,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_7925509,mubawab,tunis,0.0936,False,13.34,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8198766,mubawab,tunis,0.0667,False,20.85,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8016259,mubawab,tunis,0.0926,False,13.57,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8078453,mubawab,tunis,0.0868,False,14.98,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8130938,mubawab,tunis,0.0306,False,35.15,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8130939,mubawab,tunis,0.024,False,38.22,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8140632,mubawab,tunis,0.0416,False,30.34,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8142188,mubawab,tunis,0.0759,False,17.97,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8147187,mubawab,tunis,0.111,False,9.8,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8168321,mubawab,tunis,0.1172,False,8.76,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8164513,mubawab,tunis,0.0827,False,16.07,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8164228,mubawab,tunis,0.0783,False,17.27,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8176158,mubawab,tunis,0.0055,False,47.23,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_4417efe7fe6a,tunisieannonce,tunis,0.1758,False,2.89,[],"{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8177919,mubawab,tunis,0.0838,False,15.77,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8210272,mubawab,tunis,0.0017,False,49.15,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_0f5c4f2ab6c4,tunisieannonce,tunis,0.1446,False,5.26,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8219101,mubawab,tunis,0.0493,False,27.15,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8234718,mubawab,tunis,0.1123,False,9.58,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8223097,mubawab,tunis,0.0032,False,48.42,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8227631,mubawab,tunis,0.0772,False,17.58,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8230344,mubawab,tunis,0.0766,False,17.78,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8234976,mubawab,tunis,0.1251,False,7.58,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8240024,mubawab,tunis,0.0754,False,18.13,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_0f947c03a4fb,tunisieannonce,tunis,0.1691,False,3.29,[],"{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8242327,mubawab,tunis,0.1,False,11.92,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8259445,mubawab,tunis,0.117,False,8.79,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8248301,mubawab,tunis,0.1112,False,9.75,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8246532,mubawab,tunis,0.0828,False,16.03,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8244666,mubawab,tunis,0.1235,False,7.8,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8246599,mubawab,tunis,0.0962,False,12.74,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8251203,mubawab,tunis,0.1292,False,7.02,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8252989,mubawab,tunis,0.0967,False,12.62,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8254026,mubawab,tunis,0.0971,False,12.53,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8267884,mubawab,tunis,0.1119,False,9.64,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_0f6ea9ea0ffa,tunisieannonce,tunis,0.121,False,8.16,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8296374,mubawab,tunis,0.121,False,8.16,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8266388,mubawab,tunis,0.0772,False,17.58,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_1089b6168c79,tunisieannonce,tunis,0.1842,False,2.45,[],"{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8269526,mubawab,tunis,0.0032,False,48.42,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8271033,mubawab,tunis,0.0837,False,15.8,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8293337,mubawab,tunis,0.1056,False,10.79,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8280515,mubawab,tunis,0.1009,False,11.73,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_1057803f323a,tunisieannonce,tunis,0.0962,False,12.73,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8286234,mubawab,tunis,0.0282,False,36.24,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8287385,mubawab,tunis,-0.0354,True,66.99,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8291059,mubawab,tunis,0.0501,False,26.87,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8291063,mubawab,tunis,0.09,False,14.18,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8297021,mubawab,tunis,0.0673,False,20.66,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8296565,mubawab,tunis,0.0639,False,21.8,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8297701,mubawab,tunis,0.1015,False,11.6,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8298903,mubawab,tunis,0.0804,False,16.68,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8300185,mubawab,tunis,0.112,False,9.62,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8298590,mubawab,tunis,0.0181,False,41.04,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8300844,mubawab,tunis,0.1054,False,10.84,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8300418,mubawab,tunis,0.0767,False,17.75,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8301345,mubawab,tunis,0.032,False,34.52,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8301141,mubawab,tunis,0.1234,False,7.82,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8300448,mubawab,tunis,0.0863,False,15.11,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_104b143e6900,tunisieannonce,tunis,0.1778,False,2.78,[],"{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8301780,mubawab,tunis,0.07,False,19.78,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8304873,mubawab,tunis,0.0357,False,32.86,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8306292,mubawab,tunis,0.0918,False,13.75,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8307439,mubawab,tunis,0.098,False,12.36,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8307853,mubawab,tunis,0.1249,False,7.6,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8308249,mubawab,tunis,0.1057,False,10.78,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8309594,mubawab,tunis,0.081,False,16.53,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_105c1d87f56d,tunisieannonce,tunis,0.1433,False,5.39,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8311658,mubawab,tunis,0.112,False,9.62,"[""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8311862,mubawab,tunis,0.0422,False,30.05,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8311825,mubawab,tunis,0.0523,False,25.99,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_1025f07c4d95,tunisieannonce,tunis,0.0505,False,26.68,[],"{""model_used"": ""tunis""}",isolation_forest_v2
mubawab_8312659,mubawab,tunis,0.0279,False,36.39,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_8ce4efbdcfc0,tunisieannonce,tunis,0.0417,False,30.28,"[""no_images_high_price""]","{""model_used"": ""tunis""}",isolation_forest_v2
tunisieannonce_10caa8390bb7,tunisieannonce,tunis,0.1537,False,4.42,[],"{""model_used"": ""tunis""}",isolation_forest_v2
