property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,scraped_at
affare_259238,affare,162000.0,,2,Sousse Jawhara,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,S+2|cuisine fonctionnelle|deux chambres à coucher confortables|gaz de ville|idéal pour habitation ou investissement|proche de la Clinique Salem|quartier calme|salle de bain|salon lumineux|surface 87.5 m²,80,GOOD,0.0,False,,
affare_259198,affare,,,3,Monastir,MONASTIR,east,Monastir,Rent,Villa,35.7644,10.8,Parking,35,LOW,0.0,False,,
affare_259249,affare,,,,Kasserine Nord,KASSERINE,west,Kasserine Nord,Sale,Land,35.1711,8.8325,Jebia / bassin avec moteur|Maison semi-construite|Sondage|Système d’irrigation goutte à goutte|Terrain non hypothéqué / sans dettes|Terrain prêt pour exploitation agricole|Titre bleu individuel|amandiers|oliviers|terrain سقوي من الدولة (3 vannes)|Électricité disponible,25,LOW,0.0,False,,
affare_259243,affare,210000.0,90.0,3,Sousse Riadh,SOUSSE,east,Sousse Riadh,Sale,Apartment,35.8269,10.63,appartements|ascenseur|différents typologie des Appartements|gardé et sécurisée|idéal pour investissement ou habitation|lune naturelle|remise de clé septembre 2026|surface allant de 120 m² à partir de 300 000 DT|surface allant de 42 m² à partir de 140 000 DT|surface allant de 90 m² à partir de 210 000 DT,95,HIGH,0.0,False,,
affare_259245,affare,860000.0,400.0,4,Akouda,SOUSSE,east,Akouda,Sale,Land,35.8667,10.5667,250 m² covered area|400 m² terrain|alarm system|bathroom with sauna|camera surveillance|central heating|chauffage central|corner|dressing room|equipped kitchen|garage|garage for two vehicles|garden with automatic irrigation system|individual property attestation|jardin|parent suite|plain pied|sanding|villa,95,HIGH,0.0,False,,
affare_259247,affare,60000.0,26.0,,Sousse Riadh,SOUSSE,east,Sousse Riadh,Sale,Commercial,35.8269,10.63,compteur électricité individuel|parking,85,HIGH,0.0,False,,
affare_259239,affare,324000.0,450.0,,Hergla,SOUSSE,east,Hergla,Sale,Land,36.0333,10.5,A.F.H|Approuvé|Isolé|Lotissement|Terrain|Zone des Villas,85,HIGH,0.0,False,,
affare_259240,affare,130000.0,100.0,2,Dar Châabane El Fehri,NABEUL,north,Nabeul,Sale,Apartment,36.4561,10.7358,100m²|S+2|cuisine|deux chambres à coucher|meuble|plage à pied|prix: 130.000 TND|proche de toutes les commodités|salle d'eau|salon|séchoir|titre foncier,95,HIGH,0.0,False,,
affare_259241,affare,57000.0,152.0,,Sousse Sidi Abdelhamid,SOUSSE,east,Sidi El Heni,Sale,Land,35.6756,10.3106,R+2|approuvé|superficie|viabilisé,85,HIGH,0.0,False,,
affare_259246,affare,369000.0,250.0,4,Sousse Médina,SOUSSE,east,Sidi El Heni,Sale,Land,35.6756,10.3106,2 compteurs d'eau|2 compteurs gaz|4 compteurs électricité|Appartement (s+2)|Deux locaux commerciaux|Superficie 220 m² couvert|Superficie 250 m² terrain|Terrasse|terrasse,95,HIGH,0.0,False,,
affare_259242,affare,420000.0,149.0,5,Sahloul,SOUSSE,east,Sidi El Heni,Sale,Villa,35.6756,10.3106,Appartement typologie (s+1)|Appartement typologie (s+2)|Appartements indépendants|Superficie|attestation de propriété individuel|duplex (s+4) indépendant|emplacement stratégique|entrée indépendante|rendement locatif|rez de chaussée studio|studio|voisinage sélectif,95,HIGH,0.0,False,,
affare_259244,affare,150000.0,314.0,,Akouda,SOUSSE,east,Akouda,Sale,Land,35.8667,10.5667,Approuvé|R+2|Superficie|terrain|viabilisé|vocation,85,HIGH,0.0,False,,
affare_259250,affare,5000.0,500.0,,Ezzahra,BEN AROUS,north,Ezzahra,Rent,Commercial,36.743,10.308,500m²|adapté aux professionnels|emplacement stratégique|zone industrielle,75,GOOD,0.0,False,,
affare_259302,affare,247000.0,,2,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,Ascenseur|Parking,80,GOOD,0.0,False,,
affare_259300,affare,1600.0,1884.0,,La Soukra,ARIANA,north,La Soukra,Sale,Land,36.885212,10.245301,R+5|superficie|terrain|titre bleu individuel|zone résidentiel,75,GOOD,0.0,True,,
affare_259295,affare,220000.0,400.0,,Mornaguia,Manouba,north,Mornaguia,Sale,Other,36.7833,9.95,habitat|investissement|local,85,HIGH,0.0,False,,
affare_259279,affare,1050.0,70.0,1,Sousse Jawhara,SOUSSE,east,Sidi El Heni,Rent,Apartment,35.6756,10.3106,Ascenseur|Parking,85,HIGH,0.0,False,,
affare_259296,affare,1100.0,70.0,2,Hammamet,NABEUL,north,Hammamet,Sale,Apartment,36.4,10.6167,chauffage central|clim au salon|cuisine américaine|deux chambres à coucher|dressing|salle d'eau commune|salon - salle à manger,85,HIGH,0.0,True,,
affare_259299,affare,4500.0,,2,Jardin De Carthage,TUNIS,north,Carthage,Sale,Apartment,36.8536,10.3256,air conditioners|bathroom|bedrooms|chauffage central|climatisation|dressing rooms|heating central|jardin|kitchen|meuble|parking|sechoir|terrace|terrasse,80,GOOD,0.0,True,,
mubawab_8323438,mubawab,,126.0,4,,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,Borj Louzir|apartment|spacious,30,LOW,0.0,False,,
affare_259301,affare,1500.0,115.0,2,Mrezga,NABEUL,north,Nabeul,Sale,Apartment,36.4561,10.7358,Ascenseur|Parking,85,HIGH,0.0,True,,
affare_259298,affare,400000.0,164.0,3,Djerba-Houmt Souk,MEDENINE,,Houmet Essouk,Sale,Land,33.8814,10.85,Victor Hugo|aéroport|chambres|cuisine|dressing|espace repas|garage|jardin|plain-pied|salle d'eau|salle d'eau privative|salon|suite parentale|surface|terrain|terrasse|villa|éclairage public|école Hachène,95,HIGH,0.0,False,,
affare_259307,affare,6000.0,,4,Carthage,TUNIS,north,Carthage,Sale,Villa,36.8536,10.3256,abris pour deux voitures|chauffage central|climatisation|climatizers|garden|heating central|jardin|patio|terrasse|villa,80,GOOD,0.0,False,,
affare_259314,affare,340000.0,128.0,5,Sousse Riadh,SOUSSE,east,Sousse Riadh,Sale,Land,35.8269,10.63,chambre de Services|chambre de service|garage|placard|superficie couvert|superficie terrain|terrace|terrasse,95,HIGH,0.0,False,,
affare_259305,affare,215000.0,250.0,,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Land,35.6756,10.3106,gas|light|lotissement|plage|terrain|view on the sea|visibility|vue mer|vue sur mer|water|zone approuvé|شهادة ملكية فردية,85,HIGH,0.0,False,,
newkey_128424,newkey,3200.0,,,Bureau Et Local...,,,,Rent,Commercial,,,berges du lac|immeuble sécurisé|meuble|parking|place de parking|salle d'accueil|salle d'eau|six bureaux|sous-sol,20,DROP,0.0,False,,
affare_259306,affare,830.0,250.0,3,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Land,35.6756,10.3106,Dressing|Garage|Jardin|Sea access|Studio indépendant|Suite parentale|Terrain nu constructible|Villa neuve|garage|jardin,85,HIGH,0.0,True,,
affare_259304,affare,720000.0,482.0,,Akouda,SOUSSE,east,Akouda,Sale,Land,35.8667,10.5667,2mn de marche de plus beau plage du sahel|Titre Bleu individuel|belle vue|en face The Wave|route touristique|terrain|à coté Golden Café,85,HIGH,0.0,False,,
affare_259315,affare,580.0,90.0,2,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,Parking,85,HIGH,0.0,True,,
affare_259311,affare,145000.0,35.0,1,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,attestation de propriété individuel|balcon|idéal pour investissement avec rentabilité locatif|meuble|piscine|piscine collective|résidence gardée et sécurisée|superficie 35 m²,95,HIGH,0.0,False,,
affare_259308,affare,538000.0,133.0,4,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,Ascenseur,95,HIGH,0.0,False,,
affare_259309,affare,115000.0,88.0,2,Sousse Riadh,SOUSSE,east,Sousse Riadh,Sale,Apartment,35.8269,10.63,Appartement (S+1)|Au troisième étage sans Ascenseur|Citerne d'eau|Superficie : 88 m²|ascenseur|meuble,95,HIGH,0.0,False,,
affare_259310,affare,1300.0,98.0,2,Kantaoui,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,Parking,85,HIGH,0.0,True,,
affare_259414,affare,275000.0,,3,Manar,ARIANA,north,Ariana Ville,Sale,Apartment,36.866011,10.193923,Parking,80,GOOD,0.0,False,,
affare_259415,affare,700.0,,4,Hammamet Sud,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,garden|jardin|parking|piscine|place parking|pool|terrasse,80,GOOD,0.0,True,,
affare_259412,affare,700000.0,,,Sidi Bou Ali,SOUSSE,east,Sidi Bou Ali,Sale,Land,35.9833,10.4667,exploitable|oliviers|papers in order|rentable|terrain,45,LOW,0.0,False,,
affare_259406,affare,895000.0,275.0,4,Djerba-Houmt Souk,MEDENINE,,Houmet Essouk,Sale,Land,33.8814,10.85,3 climatiseurs installés|Cuisine entièrement équipée|Espace dédié piscine|Garage|Jardin aménagé|Piscine Privée|Système de caméras de surveillance|Télévision installée|climatisation|garage|haut standing|jardin|piscine|terrasse,95,HIGH,0.0,False,,
affare_259409,affare,980000.0,241.0,3,Hammamet,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,chauffage central|climatisation|douche extérieure|heating central|jardin|kitchen|parking|patio|piscine|pool|salle d'eau invités|salon-salle à manger|suite|terraces|terrasse,95,HIGH,0.0,False,,
affare_259417,affare,159000.0,60.0,2,Hergla,SOUSSE,east,Hergla,Sale,Apartment,36.0333,10.5,aluminium menuiserie|chauffage central|chauffage centrale|climatisation|split climatiseur,95,HIGH,0.0,False,,
affare_259411,affare,4200.0,257.0,,Les Berges Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,2 toilettes|7 bureaux|access by route gp9|climatisation|climatisation centrale chaud et froid|câblage réseau|double vitrage|hall|haut standing|kitchenette|parking|station de bus|sécurité,75,GOOD,0.0,True,,
affare_259403,affare,,100.0,2,Sousse Jawhara,SOUSSE,east,Sidi El Heni,Sale,Apartment,35.6756,10.3106,100 m²|Port El Kantaoui|S+2|luime|mer|proche de toutes commodités|zone touristique,75,GOOD,0.0,False,,
affare_259416,affare,1250.0,,4,Hammamet Nord,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,climatisation|garden|jacuzzi|jardin|parking|piscine|pool|terrasse|vue mer,80,GOOD,0.0,True,,
affare_259405,affare,1200.0,320.0,5,Hammamet,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,chauffage central|climatisation|garden|heating central|jardin|parking|piscine|pool|terrasse,85,HIGH,0.0,True,,
affare_259424,affare,3500.0,170.0,,La Soukra,ARIANA,north,La Soukra,Sale,Commercial,36.885212,10.245301,caméras de surveillance|climatisation|climatiseurs|comptoir|espace intérieur|fond de commerce|salon de thé|surface totale de 170 mètres carrés|terrasse,75,GOOD,0.0,True,,
affare_259488,affare,1350.0,650.0,4,,,,,Sale,Villa,33.8439408,9.400138,cameras of surveillance|chauffage central|garden|heating central|jardin|parking|piscine|pool|system of alarm|terrasse,60,GOOD,0.0,True,,
affare_259427,affare,169000.0,94.0,3,Hergla,SOUSSE,east,Hergla,Sale,Apartment,36.0333,10.5,94 m²|bathroom with shower|equipped kitchen with pantry|laundry room|luminosities natural|spacious living room with balcony|two bedrooms,95,HIGH,0.0,False,,
affare_259423,affare,1000.0,,3,Hammamet Sud,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,air conditioning|climatisation|garden|jardin|parking|piscine|pool,80,GOOD,0.0,True,,
affare_259425,affare,2600.0,,2,Les Berges Du Lac,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,Parking,80,GOOD,0.0,True,,
affare_259419,affare,1800.0,,1,Jardin De Carthage,TUNIS,north,Carthage,Sale,Apartment,36.8536,10.3256,S+1|balcon|chambre à coucher|chauffage central|climatisation|climatiseurs|cuisine ouverte|dressing|jardin|meuble|meublé|parking|place de parking au sous-sol|salle d'eau avec douche|séchoir,80,GOOD,0.0,True,,
affare_259418,affare,240000.0,200.0,,Hammamet,NABEUL,north,Hammamet,Sale,Land,36.4,10.6167,construction Type R+1|lotissement|terrain|titre bleu individuel|zone Urbaine,85,HIGH,0.0,False,,
affare_259422,affare,1200.0,,4,Hammamet,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,cascade|climatisation|jardin|parking|piscine|pool|terrace|terrasse,80,GOOD,0.0,True,,
affare_259420,affare,400.0,,2,Hammamet Nord,NABEUL,north,Hammamet,Sale,Other,36.4,10.6167,WC|bathroom|climatisation|four|frigo|garden|heating / climatisation|jardin|kitchenette|meuble|piscine|plaques électriques|pool|system pompe à chaleur|two bedrooms,80,GOOD,0.0,True,,
affare_259426,affare,240000.0,200.0,,Hammamet,NABEUL,north,Hammamet,Sale,Land,36.4,10.6167,construction Type R+1|lotissement|proche Hotel Impérial|terrain|titre bleu individuel|zone de vocation Urbaine,85,HIGH,0.0,False,,
affare_259428,affare,60000.0,506.0,,Akouda,SOUSSE,east,Akouda,Sale,Land,35.8667,10.5667,aménagement|façade|opportunité rare|terrain,85,HIGH,0.0,False,,
affare_259489,affare,114800.0,328.0,,,,,,Sale,Land,33.8439408,9.400138,nouveau quartier|terrain|villas,35,LOW,0.0,False,,
affare_259481,affare,7900.0,800.0,,,,,,Rent,Commercial,33.8439408,9.400138,dépôt industriel|local propre|potentiel d’aménagement|style industriel moderne|surface de 800 m²|zone industrielle stratégique,25,LOW,0.0,False,,
affare_259430,affare,370000.0,138.0,,Sahloul,SOUSSE,east,Sidi El Heni,Sale,Commercial,35.6756,10.3106,Accueil|Superficie|ascenseur|bathroom|double ascenseur|kitchen|parking|place de parking|salle d'eau|salle de bain|three rooms|titre de propriété individuel,85,HIGH,0.0,False,,
affare_259483,affare,440000.0,362.0,,,,,,Sale,Land,33.8439408,9.400138,R+3|possibilité de bâtir un rez-de-chaussée et ́trois  niveaux|terrain|voisinage sélectif,35,LOW,0.0,False,,
affare_259485,affare,870000.0,600.0,4,,,,,Sale,Villa,33.8439408,9.400138,cascade|chauffage central|climatisation|climatizers|garden|heating central|jardin|parking|piscine|pool,70,GOOD,0.0,False,,
affare_259482,affare,6000.0,,4,,,,,Sale,Land,33.8439408,9.400138,2ème suite avec canapé lit 1 place|autre suite|banquettes|buanderie|bungalow|bureau|chambre de jeux pour enfants|chauffage central|climatisation|climatiseurs|cuisine|deux chambres de service|douche|espace pour les petits déjeuner|jardin|jardin gazonné et planté|kitchenette|piscine|salle d'eau|salle de réunion|salle de sport|salle à manger|salon|sauna|suite parentale avec canapé lit 2 places|terrain de football|terrain de tennis|terrasse|vestiaire|économat,30,LOW,0.0,False,,
affare_259490,affare,650000.0,500.0,3,,,,,Sale,Villa,33.8439408,9.400138,chauffage central|climatisation|climatizers|garden|heating central|jardin|parking|piscine|pool,70,GOOD,0.0,False,,
affare_259480,affare,1111.0,,7,,,,,Sale,Land,33.8439408,9.400138,Cuisine somptueuse|Deux chambres élégantes|Deux suites luxueuses|Espace polyvalent|Piscine exquise|Salon spacieux|Sous-Sol Élégant et Relaxant|Suite parentale spacieuse|chambre de service|piscine,30,LOW,0.0,True,,
affare_259429,affare,488000.0,488.0,,Sousse Jawhara,SOUSSE,east,Sidi El Heni,Sale,Land,35.6756,10.3106,R+2|deux niveaux|rez-de-chaussée|terrain|voisinage sélectif,85,HIGH,0.0,False,,
affare_259501,affare,950000.0,427.0,3,,,,,Sale,Apartment,33.8439408,9.400138,accès direct sur deux vastes jardins|bonne aération naturelle|cadre de vie convivial et relaxant|cuisine fonctionnelle|deux chambres à coucher|deux façades|dressing|excellente luminosité|grande salle de bain|jardin|placards intégrés|porte de service|rez-de-chaussée|salle de bain privative|salle de douche|salon spacieux|suite parentale|terrasse,70,GOOD,0.0,False,,
affare_259497,affare,320000.0,103.0,3,,,,,Sale,Apartment,33.8439408,9.400138,Idéal pour investissement|Superficie|ascenseur|double Ascenseur|parking|place de Parking,70,GOOD,0.0,False,,
affare_259496,affare,298000.0,67.0,2,,,,,Sale,Apartment,33.8439408,9.400138,ascenseur|elevator|modern architecture|piscine|pool,70,GOOD,0.0,False,,
affare_259499,affare,269000.0,85.0,3,,,,,Sale,Apartment,33.8439408,9.400138,Petite Résidence R+2|Quartier sélectif|abri de voiture|balcons|bon voisinage|deuxième étage|dressing|luminosité naturelle|rentabilité locatif,70,GOOD,0.0,False,,
affare_259494,affare,1750.0,490.0,,,,,,Sale,Land,33.8439408,9.400138,2éme Position de la mer|R+2|superficie,25,LOW,0.0,True,,
affare_259498,affare,680000.0,8750.0,,,,,,Sale,Villa,33.8439408,9.400138,bassin|garage|garage pour voitures|loge gardien|maison|sondage|système d'arrosage goutte à goutte|titre foncier en règle|écurie,15,DROP,0.0,True,,
affare_259492,affare,1250.0,50.0,,,,,,Sale,Commercial,33.8439408,9.400138,Accès|Configuration|Environnement|Frais de syndic|Immeuble sécurisé|Important|Loyer Net|Retenue à la source|Superficie|Usage|haut standing|jardin|meuble|État,25,LOW,0.0,True,,
affare_259560,affare,300.0,,1,,,,,Sale,Apartment,33.8439408,9.400138,piscine|climatisation,30,LOW,0.0,True,,
affare_259493,affare,760000.0,750.0,4,,,,,Sale,Land,33.8439408,9.400138,coupoles|garden|high ceiling|jardin|parking|piscine|pool|swimming pool|terrace|terrasse|voûtes croiser,70,GOOD,0.0,False,,
affare_259491,affare,730000.0,350.0,4,,,,,Sale,Villa,33.8439408,9.400138,chauffage central|climatisation|garage|heating central|parking|photovoltaïque|piscine|pool|swimming pool|terrasse,70,GOOD,0.0,False,,
affare_259502,affare,850.0,70.0,2,,,,,Rent,Apartment,33.8439408,9.400138,S+1|ascenseur|balcon|chambre à coucher|cuisine équipée|double ascenseur|dressing|four|hotte aspirante|plaque|salon climatisé,60,GOOD,0.0,False,,
affare_259507,affare,159000.0,60.0,2,,,,,Sale,Land,33.8439408,9.400138,Chauffage centrale|Menuiserie en aluminium|Split climatiseur|chauffage central|climatisation,70,GOOD,0.0,False,,
affare_259506,affare,330000.0,297.0,4,,,,,Sale,Villa,33.8439408,9.400138,Cuisine équipée|Petit Jardin à l'entrée|Salle d'Eau Avec Douche à l'italienne|Spacieux Salon|Trois  Chambres à Coucher|jardin,70,GOOD,0.0,False,,
affare_259509,affare,349000.0,144.0,4,,,,,Sale,Apartment,33.8439408,9.400138,"Appartement (S+3)|Ascenseur|Attestation de Propriété individuel|Chauffage central|Dressing|Idéal pour Habitation ou investissement|Orientation Sud- EST|Résidence, gardée et sécurisée|Superficie|ascenseur|chauffage central|luminosite naturelle|suite parentale",70,GOOD,0.0,False,,
affare_259512,affare,57000.0,152.0,,,,,,Sale,Land,33.8439408,9.400138,R+2|apprové|superficie|terrain|viabilisé,35,LOW,0.0,False,,
affare_259511,affare,260000.0,76.0,,,,,,Sale,Commercial,33.8439408,9.400138,activités|facilité de stationnement|rentabilité locatif|vitrines,35,LOW,0.0,False,,
affare_259513,affare,237000.0,364.0,,,,,,Sale,Land,33.8439408,9.400138,Vocation R+2|attestation de propriété individuel|deux étages|lotissement viabilisé|rez-de-chaussée|surface 364 m²|terrain,35,LOW,0.0,False,,
affare_259510,affare,2300.0,,,,,,,Sale,Land,33.8439408,9.400138,calm environment|haut standing|hotel project|investment|luxury residence|mer proximity|portail|private enclosure|road access|standing residence|terraces|terrain|terrasse|title of property individual|tourist villa,20,DROP,0.0,True,,
affare_259503,affare,420000.0,156.0,2,,,,,Sale,Land,33.8439408,9.400138,abri de voiture|chambre|chauffage central|climatisation|cuisine indépendante|douche|meuble|salle d'eau|salon|style arabesque|suite parentale,70,GOOD,0.0,False,,
affare_259508,affare,290000.0,100.0,3,,,,,Sale,Apartment,33.8439408,9.400138,appartment|climatisation|first floor|meuble|meublé|spacious|split climatiseur|superficie: 100 m²|view of the sea|well-ventilated,70,GOOD,0.0,False,,
affare_259504,affare,65000.0,70.0,3,,,,,Sale,Apartment,33.8439408,9.400138,Appartement (S+2)|Au quatrième étage|Proche de toutes commodités|Superficie 70 m²,70,GOOD,0.0,False,,
newkey_128206,newkey,1900.0,,,Bureau Et Local...,,,,Rent,Commercial,,,accueil|bureau|meuble|salle d'eau|salle deau,20,DROP,0.0,False,,
affare_259557,affare,530000.0,95.0,3,,,,,Sale,Apartment,33.8439408,9.400138,Ascenseur|Parking,70,GOOD,0.0,False,,
affare_259515,affare,2500.0,1200.0,4,,,,,Sale,Land,33.8439408,9.400138,piscine|jardin|garage|chauffage central|climatisation|chambre de service|terrasse,60,GOOD,0.0,True,,
affare_259551,affare,255000.0,365.0,,,,,,Sale,Land,33.8439408,9.400138,,30,LOW,0.0,False,,
affare_259554,affare,369000.0,250.0,4,,,,,Sale,Land,33.8439408,9.400138,terrasse,70,GOOD,0.0,False,,
