"change_type","city","currency","description","features","has_price_history","image_count","images","is_outlier","last_update","latitude","longitude","model_weight","municipalite","normalized","outlier_flags","poi","property_id","region","reliability_level","reliability_score","rooms","scraped_at","should_drop","source_name","surface","suspected_duplicate","title","transaction_type","type","url","zone","_id","id","price","nlp_enriched","nlp_filled_fields","price_delta","price_delta_pct","price_per_m2","canonical_id"
"unchanged","","TND","","[]","True","12.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/260/592F/m/WhatsApp%20Image%202025-11-18%20at%2019.53.01%20%281%29_81495446_81495475.avif"", ""https://www.mubawab-media.com/ad/8/260/592F/m/WhatsApp%20Image%202025-11-18%20at%2019.53.03_81495447_81495476.avif"", ""https://www.mubawab-media.com/ad/8/260/592F/m/aa58cd0e-ac69-423c-8857-7141a2a2dc30_81495448_81495477.avif"", ""https://www.mubawab-media.com/promotion/4/535F/logo/s/334128258_870388854042951_5375542705712357789_n_81495474.avif"", ""https://www.mubawab-media.com/ad/8/264/584F/m/WhatsApp%20Image%202025-11-18%20at%2019.53.01%20%281%29_81495446_81548184.avif"", ""https://www.mubawab-media.com/ad/8/264/585F/m/WhatsApp%20Image%202025-11-18%20at%2019.53.03_81495447_81548218.avif"", ""https://www.mubawab-media.com/ad/8/264/583F/m/WhatsApp%20Image%202025-11-18%20at%2019.53.01%20%281%29_81495446_81548161.avif"", ""https://www.mubawab-media.com/ad/8/264/582F/m/WhatsApp%20Image%202025-11-18%20at%2019.53.01%20%281%29_81495446_81548123.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.0","","True","[]","[]","mubawab_8260592","","DROP","0.0","","2026-03-29T05:54:19.766637","True","mubawab","","False","","Sale","Villa","https://www.mubawab.tn/en/pa/8260592/luxury-home-for-sale-in-zone-touristique-4-lovely-rooms-swimming-pool","","mubawab:mubawab_8260592","","","","","","","",""
"unchanged","","TND","","[""beauté"", ""spa""]","True","11.0","[""https://www.mubawab-media.com/assets/logos/mubawab.png"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/ad/8/266/388F/h/large_1220498_property_large_81570851.avif"", ""https://www.mubawab-media.com/business/6/952F/s/717494c1-ef79-4691-9ab2-b375d20e80b7.avif"", ""https://www.mubawab-media.com/ad/8/166/872F/m/ec616ec1-4f23-49d7-a2ef-50c53545b819_81911881.avif"", ""https://www.mubawab-media.com/ad/8/258/415F/m/large_1214986_property_large_81471330.avif"", ""https://www.mubawab-media.com/ad/8/233/092F/m/large_1183267_property_large_81212149.avif"", ""https://www.mubawab-media.com/ad/8/237/618F/m/WhatsApp%20Image%202025-10-17%20%C3%A0%2016.43.43_8e98a024_81258153.avif"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/assets/common/app-store/google-play-small.png"", ""https://www.mubawab-media.com/assets/common/app-store/app-store-small.png""]","False","2026-04-06T18:44:22.812225Z","36.7667","10.1833","0.5","Jebel Jelloud","True","[]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","mubawab_8266388","TUNIS","LOW","35.0","","2026-03-29T09:07:03.318064","False","mubawab","900.0","False","À VENDRE — Centre de Thalassothérapie Spa & Beauté","Sale","Commercial","https://www.mubawab.tn/fr/a/8266388/%C3%A0-vendre-%E2%80%94-centre-de-thalassoth%C3%A9rapie-spa-beaut%C3%A9","north","mubawab:mubawab_8266388","","","","","","","",""
"unchanged","","TND","","[]","True","14.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/266/350F/m/image_1_81570467.avif"", ""https://www.mubawab-media.com/ad/8/266/350F/m/image_2_81570468.avif"", ""https://www.mubawab-media.com/ad/8/266/350F/m/image_3_81570469.avif"", ""https://www.mubawab-media.com/business/7/733F/s/logo%20mbw_23420135.avif"", ""https://www.mubawab-media.com/ad/8/322/004F/m/large_1297950_property_xlarge_82160843.avif"", ""https://www.mubawab-media.com/ad/8/091/630F/m/WhatsApp%20Image%202025-10-31%20at%2010.20.01%20%281%29_81488844.avif"", ""https://www.mubawab-media.com/ad/8/053/464F/m/20241122_121314_79393458.avif"", ""https://www.mubawab-media.com/ad/8/091/629F/m/WhatsApp%20Image%202025-10-31%20at%2010.20.01%20%281%29_81493794.avif"", ""https://www.mubawab-media.com/ad/8/312/759F/m/WhatsApp%20Image%202026-03-05%20at%2011.04.41%20%284%29_82066951.avif"", ""https://www.mubawab-media.com/ad/8/289/635F/m/WhatsApp%20Image%202026-01-21%20at%2014.39.45%20%285%29_81818454.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8266350","","LOW","25.0","5.0","2026-03-27T12:47:48.821661","False","mubawab","200.0","False","","Sale","Villa","https://www.mubawab.tn/en/a/8266350/luxury-home-for-sale-in-la-soukra-3-lovely-rooms-double-glazed-windows-and-reinforced-door","","mubawab:mubawab_8266350","","","","","","","",""
"unchanged","","TND","","[""piscine"", ""pool""]","True","27.0","[""https://www.mubawab-media.com/assets/logos/mubawab.png"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_00_81586491.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_01_81586492.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_02_81586493.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_03_81586494.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_04_81586495.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_05_81586496.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_06_81586497.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_07_81586498.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_08_81586499.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_09_81586500.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_010_81586501.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_011_81586502.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_012_81586503.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_013_81586504.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_014_81586505.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_015_81586506.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_016_81586507.avif"", ""https://www.mubawab-media.com/ad/8/267/884F/h/photo_017_81586508.avif"", ""https://www.mubawab-media.com/ad/8/179/736F/m/photo_00_80660276.avif"", ""https://www.mubawab-media.com/ad/8/270/206F/m/photo_0_81610830.avif"", ""https://www.mubawab-media.com/ad/8/269/272F/m/TAARAFCHI%20IMMO%2058%20823%20036%2058%20828%20837%20-%202025-12-10T105524.488_81601112.avif"", ""https://www.mubawab-media.com/ad/8/212/839F/m/received_518393010742805_80992466.avif"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/assets/common/app-store/google-play-small.png"", ""https://www.mubawab-media.com/assets/common/app-store/app-store-small.png""]","False","2026-04-06T18:44:22.812225Z","36.7667","10.1833","0.5","Jebel Jelloud","True","[]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","mubawab_8267884","TUNIS","LOW","45.0","1.0","2026-04-01T19:16:23.802747","False","mubawab","61.0","False","Joli s1 avec vue sur la piscine","Rent","Vacation","https://www.mubawab.tn/fr/a/8267884/joli-s1-avec-vue-sur-la-piscine","north","mubawab:mubawab_8267884","","","","","","","",""
"unchanged","","TND","","[]","True","14.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/267/307F/m/large_1221305_property_xlarge_81580526.avif"", ""https://www.mubawab-media.com/ad/8/267/307F/m/large_1221300_property_xlarge_81580497.avif"", ""https://www.mubawab-media.com/ad/8/267/307F/m/large_1221304_property_xlarge_81580498.avif"", ""https://www.mubawab-media.com/business/7/313F/s/73388529_485216648747097_8610908003933093888_n.avif"", ""https://www.mubawab-media.com/ad/8/293/135F/m/large_1265538_property_xlarge_81855219.avif"", ""https://www.mubawab-media.com/ad/8/029/899F/m/2ad1a369-de7a-443d-b8fb-ba168e547474_79157497.avif"", ""https://www.mubawab-media.com/ad/8/270/682F/m/713ba3cf-a900-430f-8230-a1d2067992a0_81616039.avif"", ""https://www.mubawab-media.com/ad/8/150/807F/m/IMG_1058_80514328.avif"", ""https://www.mubawab-media.com/ad/8/291/767F/m/9d15a95b-a391-44a5-9ab1-c42368ec08c7_81840898.avif"", ""https://www.mubawab-media.com/ad/8/318/410F/m/WhatsApp%20Image%202026-03-16%20at%2011.01.47_82125189.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.0","","True","[]","[]","mubawab_8267307","","DROP","15.0","","2026-03-29T06:01:57.496961","True","mubawab","250.0","False","","Sale","Villa","https://www.mubawab.tn/en/a/8267307/high-quality-house-for-sale-in-hammamet-sud-4-lovely-rooms-secured-door-and-central-heating","","mubawab:mubawab_8267307","","","","","","","",""
"unchanged","","TND","","[]","True","14.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/267/431F/m/gallery%20%281%29_81581819.avif"", ""https://www.mubawab-media.com/ad/8/267/431F/m/gallery%20%285%29_81581820.avif"", ""https://www.mubawab-media.com/ad/8/267/431F/m/gallery%20%289%29_81581821.avif"", ""https://www.mubawab-media.com/business/10/433F/s/logo-28783-20231010-154606_78597461.avif"", ""https://www.mubawab-media.com/ad/7/503/116F/m/297249659_7842878355753159_3423848583159583273_n_29461549.avif"", ""https://www.mubawab-media.com/ad/8/266/137F/m/WhatsApp%20Image%202025-08-13%20at%2014.18.38%20%281%29_81565213.avif"", ""https://www.mubawab-media.com/ad/8/181/885F/m/WhatsApp%20Image%202025-07-13%20at%2008.52.12_80681525.avif"", ""https://www.mubawab-media.com/ad/7/969/030F/m/43061480_281404085810378_6972412009534980096_n_78553418.avif"", ""https://www.mubawab-media.com/ad/8/231/338F/m/Maisson%20Hassen%202_81193826.avif"", ""https://www.mubawab-media.com/ad/8/037/663F/m/462259094_1035204968614406_4329846428395694782_n_79235828.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8267431","","LOW","25.0","5.0","2026-03-27T12:49:28.631368","False","mubawab","350.0","False","","Sale","Villa","https://www.mubawab.tn/en/a/8267431/fabulous-house-for-sale-6-rooms-fully-furnished","","mubawab:mubawab_8267431","","","","","","","",""
"unchanged","","TND","","[]","True","6.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/261/527F/m/photo_0_81581818.avif"", ""https://www.mubawab-media.com/assets/common/agency-nologo.jpg"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8261527","","LOW","25.0","5.0","2026-03-27T08:56:12.386592","False","mubawab","607.0","False","","Sale","Villa","https://www.mubawab.tn/en/a/8261527/find-your-house-to-buy-in-ben-arous-5-lovely-rooms-beautiful-terrace-and-garden","","mubawab:mubawab_8261527","","","","","","","",""
"unchanged","","TND","","[]","True","10.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/268/309F/m/WhatsApp%20Image%202026-01-05%20at%2011.59.39%20%281%29_81739764.avif"", ""https://www.mubawab-media.com/ad/8/268/309F/m/WhatsApp%20Image%202026-01-05%20at%2011.59.37_81739765.avif"", ""https://www.mubawab-media.com/ad/8/268/309F/m/plan%201%20er%20%C3%A9tage_81739766.avif"", ""https://www.mubawab-media.com/business/9/012F/s/tchicco_41997693.avif"", ""https://www.mubawab-media.com/ad/8/311/618F/m/1_82052252.avif"", ""https://www.mubawab-media.com/ad/8/264/660F/m/Picture-2287977-1-watermark_81548962.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8268309","","LOW","25.0","1.0","2026-03-27T08:14:22.048984","False","mubawab","117.0","False","","Sale","Villa","https://www.mubawab.tn/en/a/8268309/beautiful-apartment-for-sale-area-117-m%C2%B2-storage-unit","","mubawab:mubawab_8268309","","","","","","","",""
"unchanged","","TND","","[]","True","14.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/273/443F/m/1000116314_81645472.avif"", ""https://www.mubawab-media.com/ad/8/273/443F/m/1000116300_81645473.avif"", ""https://www.mubawab-media.com/ad/8/273/443F/m/1000116301_81645474.avif"", ""https://www.mubawab-media.com/business/8/643F/s/logo_21291690.avif"", ""https://www.mubawab-media.com/ad/8/052/909F/m/1000034523_82190687.avif"", ""https://www.mubawab-media.com/ad/8/297/423F/m/gallery_81903501.avif"", ""https://www.mubawab-media.com/ad/8/276/847F/m/photo_00_81688775.avif"", ""https://www.mubawab-media.com/ad/8/111/961F/m/1_79963964.avif"", ""https://www.mubawab-media.com/ad/8/220/047F/m/large_1166712_property_large_81070008.avif"", ""https://www.mubawab-media.com/ad/8/022/701F/m/80d7b0ec-caf8-4e65-a224-2be14c005ec3_79088600.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8273443","","LOW","25.0","7.0","2026-04-06T09:03:15.852259","False","mubawab","105.0","False","","Sale","Commercial","https://www.mubawab.tn/fr/a/8273443/appartement-%C3%A0-vendre-au-lac-1","","mubawab:mubawab_8273443","","","","","","","",""
"unchanged","","TND","","[]","True","12.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/269/216F/m/terrain%20a%CC%80%20vendre_81600567.avif"", ""https://www.mubawab-media.com/business/7/944F/s/LOGO%20EASY%20HOMERBV_6100166.avif"", ""https://www.mubawab-media.com/ad/8/307/763F/m/large_1283893_property_xlarge_82011131.avif"", ""https://www.mubawab-media.com/ad/8/105/294F/m/annonce_photo_9d9c6c65-c904-455e-b526-05be15d564dc_80437661.avif"", ""https://www.mubawab-media.com/ad/8/220/168F/m/1000026142_81071249.avif"", ""https://www.mubawab-media.com/ad/8/081/872F/m/58e19c75-9cfd-4c23-b95d-7ef243afa973_GF_79671375.avif"", ""https://www.mubawab-media.com/ad/8/182/043F/m/1f667555-139a-41b9-8e3c-bda6b1a04712_GF_80682941.avif"", ""https://www.mubawab-media.com/ad/8/284/046F/m/large_1236686_property_xlarge_81760358.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.0","","","[]","[]","mubawab_8269216","","DROP","15.0","","2026-03-27T12:51:16.337597","True","mubawab","360.0","False","","Sale","Land","https://www.mubawab.tn/fr/a/8269216/terrain-de-360m2-%C3%A0-gammarth","","mubawab:mubawab_8269216","","","","","","","",""
"unchanged","","TND","","[]","True","14.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/270/682F/m/713ba3cf-a900-430f-8230-a1d2067992a0_81616039.avif"", ""https://www.mubawab-media.com/ad/8/270/682F/m/22c5104d-523d-4d1d-ab6e-c426240818e6_81616040.avif"", ""https://www.mubawab-media.com/ad/8/270/682F/m/b3da883e-ca4d-42f7-869e-2764a9b1eac4_81616041.avif"", ""https://www.mubawab-media.com/business/8/043F/s/promo%20villa%20logo%202_24181969.avif"", ""https://www.mubawab-media.com/ad/7/901/510F/m/001_79053843.avif"", ""https://www.mubawab-media.com/ad/8/318/410F/m/WhatsApp%20Image%202026-03-16%20at%2011.01.47_82125189.avif"", ""https://www.mubawab-media.com/ad/8/322/328F/m/WhatsApp%20Image%202026-03-24%20at%2012.51.53%20%281%29_82164257.avif"", ""https://www.mubawab-media.com/ad/8/078/124F/m/3.1_79634908.avif"", ""https://www.mubawab-media.com/ad/8/163/675F/m/23_81424071.avif"", ""https://www.mubawab-media.com/ad/8/302/514F/m/IMG-20260125-WA0013%281%29%20-%20Copie%20-%20Copie%20-%20Copie_81958511.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8270682","","LOW","25.0","8.0","2026-03-29T09:03:52.103940","False","mubawab","500.0","False","","Sale","Villa","https://www.mubawab.tn/en/a/8270682/luxury-home-for-sale-in-hammamet-sud-small-area-500-m%C2%B2-view-of-the-mountains-central-heating","","mubawab:mubawab_8270682","","","","","","","",""
"unchanged","","TND","","[]","True","11.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/276/074F/m/1000019427_82135358.avif"", ""https://www.mubawab-media.com/ad/8/276/074F/m/366851_20250912_200207_81672405.avif"", ""https://www.mubawab-media.com/ad/8/276/074F/m/366851_20250912_200250_81672406.avif"", ""https://www.mubawab-media.com/assets/common/agency-nologo.jpg"", ""https://www.mubawab-media.com/ad/8/313/733F/m/terrain%20sidi%20thabet_82077026.avif"", ""https://www.mubawab-media.com/ad/8/286/822F/m/terrain-a-vendre-2_81789014.avif"", ""https://www.mubawab-media.com/ad/8/128/532F/m/manar04_80132484.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.0","","True","[]","[]","mubawab_8276074","","DROP","10.0","2.0","2026-03-27T12:52:22.571603","True","mubawab","","False","","Sale","Land","https://www.mubawab.tn/fr/a/8276074/terrain-de-1-hectare-%C3%A0-sidi-thabet","","mubawab:mubawab_8276074","","","","","","","",""
"unchanged","","TND","","[]","True","9.0","[""https://www.mubawab-media.com/assets/logos/mubawab-big.png"", ""https://www.mubawab-media.com/assets/common/banks/atijjaribank.png"", ""https://www.mubawab-media.com/ad/8/268/954F/m/d6a0ed05-bb17-4f8a-9721-5352d742893f_f05a8064-0b41-49fc-a824-a7262c824183_81597606.avif"", ""https://www.mubawab-media.com/ad/8/268/954F/m/0b676d9c-b834-40c6-8138-5e18f6127ce2_6ccace19-4e0c-4d91-8329-c45f4262c950_81597607.avif"", ""https://www.mubawab-media.com/ad/8/268/954F/m/56491a9a-202a-4eff-9c55-4af8eabbe8d5_e57a29a0-50d7-4b49-a69e-436a467c1f66_81597608.avif"", ""https://www.mubawab-media.com/business/9/287F/s/Sans%20titre%20-%201_80571645.avif"", ""https://www.mubawab-media.com/ad/8/171/574F/m/Design%20sans%20titre_80592491.avif"", ""https://www.mubawab-media.com/assets/common/loading.gif"", ""https://www.mubawab-media.com/assets/mobile/public/mubawab-icon.png""]","False","2026-04-06T18:44:22.812225Z","33.8439408","9.400138","0.5","","","[]","[]","mubawab_8268954","","LOW","25.0","3.0","2026-03-29T09:07:23.097578","False","mubawab","47.0","False","","Sale","Commercial","https://www.mubawab.tn/fr/a/8268954/a-vendre-bureau-h1-au-bardo-hbib-borguiba","","mubawab:mubawab_8268954","","","","","","","",""
